embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,LCA_F1,TED
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,5,0.4990571357875627,0.7644755560873785,0.34509508539098604,0.4425629397044626,0.5745648109594501,0.5034697413060463,563
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,26,0.4355209420950616,0.94917102096712,0.408863597794104,0.6030861637509675,0.45129597486047407,0.40904800547527576,563
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,113,0.48269844189084193,0.9912182734367729,0.47814346879721603,0.5751812680991362,0.518251896025012,0.4743931226932134,563
Qwen/Qwen3-Embedding-0.6B,PCA,DC,5,0.4239612330199292,0.7393070346881523,0.25550334123390117,0.37592463616960403,0.5166177614297359,0.4434271629224021,595
Qwen/Qwen3-Embedding-0.6B,PCA,DC,26,0.4302063969335802,0.9489449962107614,0.4034608693485067,0.5758756219219253,0.4314641370500609,0.39540062076099675,595
Qwen/Qwen3-Embedding-0.6B,PCA,DC,113,0.3202045191042994,0.9870634065919456,0.3112454718404923,0.431369766609573,0.3819510672220747,0.3694364469171493,595
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,5,0.4787438380150123,0.24037068060042813,0.0023305729965828067,0.0029466192255032365,0.42080370518549765,0.40139760457185275,631
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,26,0.20193669275915524,0.12590908486564822,0.0004559279198130259,0.0017183190980657804,0.3464556869199686,0.30492762447759797,631
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,113,0.10882045051258474,0.7078297634717402,0.01969917093723404,0.2419574100673521,0.35005306180701357,0.34335611399617555,631
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,5,0.4991801613766689,0.7423583688989935,0.3258615347758094,0.48960127830463024,0.613691505356089,0.5195956091566909,571
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,26,0.40319124464291584,0.9447768337920306,0.37394832130866607,0.5984979807072299,0.4732448661027795,0.40521244138732276,571
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,113,0.38703781141822496,0.9886123409516971,0.37923550481269075,0.49650206449876993,0.42298877439760213,0.42833037643973093,571
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,5,0.46722845315813716,0.7644024304309095,0.31594826719626234,0.41690324322169914,0.5743995048899924,0.4801844436047489,599
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,26,0.3646815104481134,0.9376769973275897,0.3306076632484456,0.5522582394138918,0.43757652501276806,0.37858875462537506,599
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,113,0.28905928722290636,0.9867443128182628,0.28073774905397836,0.39485778433368324,0.3427720625977064,0.3660172160709638,599
Qwen/Qwen3-Embedding-0.6B,PHATE,HDBSCAN,5,0.48423674648754655,0.3250435430045338,0.0426938798903009,0.14852302782821367,0.5166089261620535,0.4503050479603676,607
Qwen/Qwen3-Embedding-0.6B,PHATE,HDBSCAN,26,0.2735879740347198,0.7355377394865249,0.12028655432662246,0.4904012065575457,0.4185467917269827,0.3581240847345104,607
Qwen/Qwen3-Embedding-0.6B,PHATE,HDBSCAN,113,0.22872620922124715,0.9510855836092165,0.14773557514783064,0.44924002458845264,0.3766046932299803,0.410208940825695,607
Qwen/Qwen3-Embedding-0.6B,PaCMAP,Agglomerative,5,0.44073239707119677,0.7174491111908845,0.25210358832266394,0.40918953786678885,0.530830152915072,0.4630589192616634,571
Qwen/Qwen3-Embedding-0.6B,PaCMAP,Agglomerative,26,0.4574116418179211,0.9533524789597543,0.432837201488237,0.6186318821876943,0.4769042473515167,0.4311289927775307,571
Qwen/Qwen3-Embedding-0.6B,PaCMAP,Agglomerative,113,0.3731022991865532,0.9880539268477524,0.36420285751519427,0.47706810748877887,0.4189783841360726,0.42499876133142267,571
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,5,0.38263664983152995,0.6855796205443208,0.17265403873573917,0.32833022306170323,0.4911404266145051,0.4341487809222215,587
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,26,0.38711812826808806,0.9469506601252443,0.35929558966711533,0.5548008644002502,0.4193894622428322,0.3469525768581411,587
Qwen/Qwen3-Embedding-0.6B,PaCMAP,DC,113,0.2635791228159164,0.9872428968396421,0.256917251247589,0.36125096160135567,0.31730444472806973,0.3137359822132504,587
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,5,0.4853574180922959,0.6003284006754152,0.1989018477726601,0.349290905919022,0.5240464894169552,0.4660560929223997,613
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,26,0.3498326946336238,0.8735657399651656,0.2508109928732214,0.5371792681191895,0.4585338628586807,0.40108960052781256,613
Qwen/Qwen3-Embedding-0.6B,PaCMAP,HDBSCAN,113,0.3211280209014601,0.9759217156608565,0.2685111000579552,0.5049186542659004,0.393024185309544,0.3941016387466445,613
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,5,0.4958715878102381,0.7633055455838751,0.34121223807475765,0.4382036856501067,0.5586739813296786,0.5059354370897616,561
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,26,0.4287884681820678,0.948499594484996,0.40177152842237057,0.595333666366571,0.45073914762138007,0.4022902029322395,561
Qwen/Qwen3-Embedding-0.6B,Raw,Agglomerative,113,0.4750784430591327,0.9909058274500419,0.4700758472519043,0.5716077561276238,0.4924183299695133,0.45617656511385074,561
Qwen/Qwen3-Embedding-0.6B,Raw,DC,5,0.4229645379513855,0.7455094199141106,0.2597542123987887,0.3585900821570568,0.5030139432204206,0.4436276620889427,599
Qwen/Qwen3-Embedding-0.6B,Raw,DC,26,0.4134976312736031,0.9453352478959755,0.3844223356310322,0.576765660422977,0.4446630819993592,0.39133579222333076,599
Qwen/Qwen3-Embedding-0.6B,Raw,DC,113,0.31742676587035124,0.9874822171699041,0.3097586151301211,0.422779847754529,0.3566130930393124,0.38376668899544825,599
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,5,0.4787438380150123,0.24037068060042813,0.0023305729965828067,0.0029466192255032365,0.3922532104091824,0.39125536861601456,637
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,26,0.20193669275915524,0.12590908486564822,0.0004559279198130259,0.0017183190980657804,0.3317647820047321,0.31703514171171315,637
Qwen/Qwen3-Embedding-0.6B,Raw,HDBSCAN,113,0.10463569641146596,0.6837913658543071,0.017012561125062158,0.22606649319658628,0.39015350808855637,0.35127133396181115,637
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,5,0.4243429496293582,0.6752689029821972,0.2019939422554551,0.41619820958496406,0.5632984506490342,0.4993257984492593,583
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,26,0.43129955491701355,0.9483267520242511,0.40412498022470833,0.6125249902832097,0.4748356421793911,0.44356223031592296,583
Qwen/Qwen3-Embedding-0.6B,TriMAP,Agglomerative,113,0.3991962036966122,0.9883198383258214,0.3894028671819224,0.5080784628685775,0.45767190869073016,0.44730602935344704,583
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,5,0.3952290565891753,0.6999388403600442,0.19611209572834418,0.3220665279001727,0.4480434806263607,0.41806749716146463,581
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,26,0.37256202756755613,0.9456543416696581,0.3440712322709726,0.5342589207423483,0.376083181417614,0.31539234699653845,581
Qwen/Qwen3-Embedding-0.6B,TriMAP,DC,113,0.22607398816459492,0.9866512438009387,0.21918360271184764,0.328502775048404,0.2703785956246211,0.2845204237115813,581
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,5,0.5587178831267916,0.6473681411458125,0.29648898646692573,0.41769695579259497,0.6021134345742213,0.5206284898564074,605
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,26,0.2987944763588144,0.8168534694800101,0.17270123282734084,0.5301367131134656,0.4787445892288712,0.4196509427176085,605
Qwen/Qwen3-Embedding-0.6B,TriMAP,HDBSCAN,113,0.29489107510718154,0.969652852565381,0.22916907611657833,0.5011303464546563,0.440754307766137,0.4127390734377981,605
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,5,0.5120978879777771,0.7478294975602622,0.3420935489593669,0.5013236310241466,0.683889039913126,0.5422305080858648,569
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,26,0.45936471412043084,0.9523353675561406,0.4344270491407724,0.6340631181876578,0.5074157806439874,0.4618134181080139,569
Qwen/Qwen3-Embedding-0.6B,UMAP,Agglomerative,113,0.4881966852297452,0.991118556632497,0.48325914151986193,0.5798895941343287,0.5372706769335704,0.4889145801896365,569
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,5,0.48857069993435037,0.7519444776833792,0.3248271012255199,0.39307724988140097,0.5842772450822984,0.4982409575004764,581
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,26,0.382243403712665,0.9439591559969686,0.3528101154719722,0.5630812131442161,0.37697637759193103,0.34306930145146425,581
Qwen/Qwen3-Embedding-0.6B,UMAP,DC,113,0.3064268415288618,0.9882600082432558,0.30044531738136093,0.42064159740754575,0.34974761885503025,0.3688562875387149,581
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,5,0.4819376376509409,0.35272492787151155,0.05328959638540944,0.18129478092427695,0.5413819126222987,0.46052850832493664,607
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,26,0.41780573952409583,0.9273995187002247,0.36661719468742116,0.6202513868855402,0.44606723978298146,0.39832491917695734,607
Qwen/Qwen3-Embedding-0.6B,UMAP,HDBSCAN,113,0.3731649874682679,0.9807147700530493,0.32895982482071795,0.5564954394920895,0.5138303523205734,0.4778548749478539,607
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,5,0.40029263734459547,0.6988751944477684,0.19981583272590875,0.3370078659266156,0.4906723543194765,0.4060792196119235,577
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,26,0.15754649437352655,0.9042519245343226,0.10557905305103801,0.2920482167033796,0.19266866781253073,0.2041950760872514,577
Qwen/Qwen3-Embedding-0.6B,tSNE,Agglomerative,113,0.056697908569748275,0.9805884621009666,0.046191344043507464,0.09033665794503463,0.11166472456321398,0.13955125478847302,577
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,5,0.4237244757968684,0.7356640474386077,0.2522239804576922,0.31058608598414683,0.4563764822636641,0.4030674442721169,575
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,26,0.16259403293017852,0.9272599151742384,0.12455497918384253,0.28294545401568955,0.17906767085958109,0.20346337780722037,575
Qwen/Qwen3-Embedding-0.6B,tSNE,DC,113,0.05932391772573636,0.9837528086899872,0.051095253969755325,0.0875065503116289,0.0912759783710155,0.135064462993148,575
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,5,0.4591429968909687,0.28580165662850837,0.0035336746699698852,0.01992750523866898,0.49555086580549446,0.425731506420548,613
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,26,0.23791885913308927,0.7521106723571723,0.10140223982609049,0.3464597824939511,0.1803068970435613,0.19468077962547498,613
Qwen/Qwen3-Embedding-0.6B,tSNE,HDBSCAN,113,0.07922318607545857,0.8591200989190698,0.02133361210499673,0.16390081496927064,0.09715045069336972,0.11692461644190177,613
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,5,0.4483143955053003,0.744631912036483,0.2821796178635673,0.38038596308663813,0.5476691024472313,0.4921541493091361,569
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,26,0.39426417010446063,0.9433342640235066,0.36410188371585456,0.5719005238813357,0.433511841405264,0.39785178910722424,569
sentence-transformers/all-MiniLM-L6-v2,PCA,Agglomerative,113,0.4298696827298986,0.9903873000678074,0.42496485736198514,0.5104962482857273,0.4839986203967105,0.419722923201326,569
sentence-transformers/all-MiniLM-L6-v2,PCA,DC,5,0.34836826773817253,0.6624519697392738,0.12232110981575664,0.24910604610712395,0.4485231632113324,0.40714171563336715,595
