embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,LCA_F1,TED
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,5,0.4990571357875627,0.7644755560873785,0.34509508539098604,0.4425629397044626,0.5641591149553511,0.4968091729774633,563.0
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,26,0.4355209420950616,0.94917102096712,0.408863597794104,0.6030861637509675,0.454321341173018,0.42495477692768463,563.0
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,113,0.48269844189084193,0.9912182734367729,0.47814346879721603,0.5751812680991362,0.5177691965891643,0.47631183675833166,563.0
Qwen/Qwen3-Embedding-0.6B,PCA,DC,5,0.4239612330199292,0.7393070346881523,0.25550334123390117,0.37592463616960403,0.5133625129523198,0.44936576543488865,595.0
Qwen/Qwen3-Embedding-0.6B,PCA,DC,26,0.4302063969335802,0.9489449962107614,0.4034608693485067,0.5758756219219253,0.45979992106450607,0.40517615312640837,595.0
Qwen/Qwen3-Embedding-0.6B,PCA,DC,113,0.3202045191042994,0.9870634065919456,0.3112454718404923,0.431369766609573,0.3861280226107131,0.3718784572918554,595.0
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,5,0.4787438380150123,0.24037068060042813,0.0023305729965828067,0.0029466192255032365,0.41332799160718026,0.4096763047435691,631.0
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,26,0.20193669275915524,0.12590908486564822,0.0004559279198130259,0.0017183190980657804,0.3229048408021077,0.2965143927818243,631.0
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,113,0.10882045051258474,0.7078297634717402,0.01969917093723404,0.2419574100673521,0.36023010999196403,0.3267205570198208,631.0
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,5,0.4991801613766689,0.7423583688989935,0.3258615347758094,0.48960127830463024,0.6079487871382392,0.5158149465924966,743.0
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,26,0.40319124464291584,0.9447768337920306,0.37394832130866607,0.5984979807072299,0.45264470777350185,0.41770390277533714,743.0
