embedding_model,reduction_method,cluster_method,level,FM,Rand,ARI,AMI,Dendrogram_Purity,LCA_F1,TED
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,6,0.47003725834984916,0.7977587426044771,0.34497189580959225,0.5079126124740678,0.585962267125794,0.49103783304949045,696.0
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,30,0.35877744072653894,0.9520734316121121,0.3337555743497936,0.5518318077553241,0.3909757191034913,0.3672439787874391,696.0
Qwen/Qwen3-Embedding-0.6B,PCA,Agglomerative,137,0.40661342043618665,0.9911880275323792,0.40125634744706784,0.5259314283376535,0.46799466603621376,0.42106846196990083,696.0
Qwen/Qwen3-Embedding-0.6B,PCA,DC,6,0.4102407217699996,0.7640056210449057,0.2626717956808448,0.350370125907005,0.49008342326991433,0.410333047519921,722.0
Qwen/Qwen3-Embedding-0.6B,PCA,DC,30,0.38006081530797625,0.9506502689687889,0.35417691249236033,0.535563704722112,0.37719246986596194,0.32069700921053396,722.0
Qwen/Qwen3-Embedding-0.6B,PCA,DC,137,0.2856043140067401,0.98889217081532,0.2783705123829468,0.3888551527149737,0.30911181900301093,0.31741489303606946,722.0
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,6,0.42530310687981304,0.19305335517306194,0.00034926163958425336,0.0005514797883567528,0.32258084238447443,0.3322391353381955,776.0
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,30,0.19208912100332254,0.14826401009639914,0.003334965206283058,0.040426256442141685,0.2210884362394189,0.20573363537011247,776.0
Qwen/Qwen3-Embedding-0.6B,PCA,HDBSCAN,137,0.08984896448465245,0.6213939833337808,0.010338273670351849,0.18810338247480646,0.2998117383470476,0.2644068890097653,776.0
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,6,0.6191638296178251,0.8053713201399891,0.48157842923920263,0.6001245879563087,0.6177453041709106,0.5034714499036642,700.0
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,30,0.31542666178217255,0.9402361196888733,0.28247966535253,0.5093378394547721,0.34940960064516446,0.32498287536614595,700.0
Qwen/Qwen3-Embedding-0.6B,PHATE,Agglomerative,137,0.26195539206663465,0.9875271877769125,0.25170043116961804,0.3869139362053424,0.3111969599481167,0.32991956386662274,700.0
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,6,0.5572770800820238,0.8217913947888975,0.44483695924332867,0.5636312834303099,0.638250222679547,0.48938152520656625,716.0
Qwen/Qwen3-Embedding-0.6B,PHATE,DC,30,0.30409237029895964,0.940012351977659,0.2714091605553469,0.48902088024066315,0.3406554508111321,0.3199201426258129,716.0
